Country;Year;Continent;Least Developed;Life Expectancy;Population;CO2 emissions;Health expenditure;Electric power consumption;Forest area;GDP per capita;Individuals using the Internet;Military expenditure;People practicing open defecation;People using at least basic drinking water services;Obesity among adults;Beer consumption per capita
Latvia;2004;Europe;FALSE;72.02682927;2263122;3.367030096;6.21677923;2493.930169;52.9263503;12278.58484;38.58;1.595658217;0;97.95886299;21.7;3.68751
Latvia;2005;Europe;FALSE;71.35609756;2238799;3.443810739;5.84766769;2607.45996;53.13706269;13913.7883;46;1.610621927;0;98.0126296;22;3.80343
Latvia;2006;Europe;FALSE;70.86585366;2218357;3.696429298;5.71834707;2777.38198;53.34777508;15859.31539;53.63;1.715018634;0;98.06316366;22.3;4.08709
Latvia;2007;Europe;FALSE;71.0195122;2200325;3.876699912;5.52228498;2966.609973;53.55848747;18236.60921;59.17;1.552872371;0;98.11308164;22.6;4.15105
Latvia;2008;Europe;FALSE;72.4195122;2177322;3.724758973;5.6001029;3169.077295;53.76919987;19573.15539;63.41;1.627090883;0;98.16320359;22.9;4.119
Latvia;2009;Europe;FALSE;73.0804878;2141669;3.436572194;6.11926985;3213.12144;53.97991226;17023.75492;66.84;1.38226776;0;98.2143354;23.2;4.34643
Latvia;2010;Europe;FALSE;73.48292683;2097555;4.061872255;6.11952686;3026.611489;54.19062465;17706.89451;68.42;1.087515236;0;98.26631221;23.5;4.61
Latvia;2011;Europe;FALSE;73.57560976;2059709;3.835493313;5.54237556;3229.951062;54.25271988;19248.4194;69.74995456;1.037159713;0;98.31822719;23.8;4.86
Latvia;2012;Europe;FALSE;73.77804878;2034319;3.721147063;5.38090277;3264.05332;54.31481511;21290.45959;73.11994377;0.902698984;0;98.3700707;24.2;4.67
Latvia;2013;Europe;FALSE;73.98292683;2012647;3.701592882;5.36752796;3587.932866;54.37691034;22639.06834;75.2344;0.931786713;0;98.42183139;24.5;4.7
Latvia;2014;Europe;FALSE;74.12439024;1993782;3.651352159;5.46614885;3472.541385;54.43900558;23815.80006;75.83;0.943935284;0;98.47351256;24.9;4.8
Latvia;2015;Europe;FALSE;74.4804878;1977527;3.701593036;5.65469503;3507.404521;54.50110081;24972.78609;79.20058292;1.037829348;0;98.52511728;25.3;4.8
Libya;2000;Africa;FALSE;70.852;5357893;8.346564592;3.42542052;2176.681569;0.123327688;20411.01908;0.187042622;3.146863674;0.77878;84.23207196;20.9;0
Libya;2001;Africa;FALSE;71.038;5443249;8.166078752;4.05162811;2221.768893;0.123327688;20181.44151;0.366533175;2.413507858;0.7624;85.10204151;21.3;0
Libya;2002;Africa;FALSE;71.244;5531097;8.24248791;4.89009905;2255.638131;0.123327688;19977.03309;2.244418222;2.06923852;0.753065;85.97201105;21.8;0
Libya;2003;Africa;FALSE;71.466;5620545;8.703781959;4.10041189;2772.144477;0.123327688;22656.43939;2.814517987;2.072048072;0.752879;86.8419806;22.3;0
Libya;2004;Africa;FALSE;71.693;5710163;8.486622726;3.49171281;2947.756846;0.123327688;23921.19777;3.532838162;2.071074457;0.752329;87.71195015;22.8;0
Libya;2005;Africa;FALSE;71.902;5798615;9.13838937;2.59774685;3106.216057;0.123327688;27178.98729;3.917787977;1.52811116;0.750355;88.58191969;23.4;0.00221
Libya;2006;Africa;FALSE;72.063;5886874;8.989490546;2.51467609;3427.887521;0.123327688;29391.54977;4.301051789;1.120335406;0.750355;89.45188924;24;0.00875
Libya;2007;Africa;FALSE;72.155;5974786;8.266404753;2.43791389;3792.335287;0.123327688;31594.61815;4.721999379;0.946677517;0.750271;90.32185879;24.6;0.00437
Libya;2008;Africa;FALSE;72.174;6058740;8.792257212;2.63571715;3792.771825;0.123327688;31702.93128;9;1.489851081;0.75;91.19182833;25.2;0.00314
Libya;2009;Africa;FALSE;72.129;6133987;9.19467249;4.28816032;3156.431865;0.123327688;30128.02747;10.8;1.361547044;0.75;92.06179788;25.9;0.00669
Libya;2010;Africa;FALSE;72.044;6197667;9.608454155;3.58541131;3142.328146;0.123327688;31693.88645;14;1.139381108;0.75;92.93176743;26.7;0
Libya;2011;Africa;FALSE;71.956;6247438;6.714752633;6.05012751;3361.748865;0.123327688;15938.68238;14;2.17462818;0.75;93.80173697;27.5;0.01
Libya;2012;Africa;FALSE;71.901;6285751;9.168355709;7.411;2839.083797;0.123327688;27448.54426;15.2;3.745603827;0.75;94.67170652;28.3;0
Libya;2013;Africa;FALSE;71.907;6320350;9.273220725;8.787;2241.259636;0.123327688;22856.28427;16.5;7.639284545;0.75;95.54167607;29.2;0
Libya;2014;Africa;FALSE;71.981;6362039;9.116574105;8.953;2320.599334;0.123327688;19945.17594;17.76;15.4795763;0.75;96.41164561;30.1;0
Libya;2015;Africa;FALSE;72.121;6418315;7.997426401;8.978;1811.054601;0.123327688;21382.46193;17.79;17.4987;0.75;97.28161516;31;0
Lithuania;2000;Europe;FALSE;72.0195122;3499536;3.003255289;6.19950438;2702.428156;32.22718571;8445.899213;6.427067495;1.21669999;0;89.66956394;23;3.77918
Lithuania;2001;Europe;FALSE;71.65853659;3470818;3.212499186;6.01339579;2516.905098;32.46649649;9436.054109;7.179356994;1.361943638;0;90.11672658;23.3;4
Lithuania;2002;Europe;FALSE;71.76097561;3443067;3.258722606;6.14446115;2695.906268;32.70580728;10480.72101;17.69;1.271288746;0;90.56030574;23.6;4.6633
Lithuania;2003;Europe;FALSE;72.06097561;3415213;3.288228155;6.18627787;2848.913483;32.94511806;12067.67411;25.91;1.121228498;0;91.00540768;23.8;4.58188
Lithuania;2004;Europe;FALSE;71.96097561;3377075;3.526720564;5.5114994;3087.655148;33.18442884;13030.36041;31.23;1.195943282;0;91.45202843;24.1;4.62353
Lithuania;2005;Europe;FALSE;71.25365854;3322528;3.861517472;5.64800453;3196.849344;33.42373963;14510.53009;36.22;1.162211588;0;91.91386804;24.4;5.1891
Lithuania;2006;Europe;FALSE;71.05609756;3269909;3.981762324;5.84418154;3187.03108;33.66305041;16483.85036;43.9;1.165184813;0;92.38924952;24.6;5.42105
Lithuania;2007;Europe;FALSE;70.9;3231294;4.088145504;5.7643218;3353.304327;33.9023612;19094.64096;49.9;1.113607567;0;92.8634421;24.9;5.0447
Lithuania;2008;Europe;FALSE;71.81219512;3198231;4.083507545;6.29453754;3564.206785;34.14439569;20721.0132;55.22;1.131608552;0;93.33644969;25.2;4.93228
Lithuania;2009;Europe;FALSE;72.91463415;3162916;3.695956383;7.36587334;3733.626495;34.38372557;18116.73026;59.76;1.082803783;0;93.79765577;25.6;4.95598
Lithuania;2010;Europe;FALSE;73.26829268;3097282;4.068083042;6.81462288;3622.290317;34.62305544;20096.7361;62.12;0.878659092;0;94.24874381;25.9;5.46
Lithuania;2011;Europe;FALSE;73.56341463;3028115;3.913325743;6.4878149;3470.78503;34.67785685;22884.82495;63.6399774;0.790700848;0;94.70960879;26.3;5.79
Lithuania;2012;Europe;FALSE;73.86341463;2987773;3.992940664;6.2759347;3529.918778;34.73210582;24703.68582;67.22998933;0.76526581;0;95.1863939;26.7;5.64
Lithuania;2013;Europe;FALSE;73.91463415;2957689;3.830693465;6.12593651;3607.703798;34.78579976;26721.57967;68.4529;0.762907482;0;95.66101793;27.1;5.32
Lithuania;2014;Europe;FALSE;74.51707317;2932367;3.703492659;6.19332647;3663.671197;34.85395052;28184.47233;72.13;0.879596258;0;96.13359828;27.5;5.46
Lithuania;2015;Europe;FALSE;74.32195122;2904910;3.810789214;6.49043989;3821.14517;34.90822027;28834.42768;71.37805901;1.137748174;0;96.60413858;27.9;5.36
Luxembourg;2000;Europe;FALSE;77.87317073;436300;19.61952785;5.90136147;14990.41756;33.67696527;55117.25648;22.88732797;0.602874795;0;100.0000035;17;4.73558
Luxembourg;2001;Europe;FALSE;77.82439024;441525;20.65568201;6.410923;15668.11827;33.75465146;56125.22945;36.16342251;0.753493785;0;99.99999827;17.4;4.535
Luxembourg;2002;Europe;FALSE;77.96585366;446175;22.0093006;6.73847198;15616.32977;33.83233766;58575.67927;39.84;0.649539259;0;99.99999656;17.9;4.46
Luxembourg;2003;Europe;FALSE;77.72682927;451630;22.67342686;6.97271538;15980.2768;33.91002385;60196.54351;54.55;0.67206893;0;100.0000009;18.4;4.36
Luxembourg;2004;Europe;FALSE;79.12195122;458095;25.45323535;7.34548569;16258.88449;33.98771004;64692.59707;65.88;0.676557871;0;100.0000025;18.8;4.265
Luxembourg;2005;Europe;FALSE;79.43170732;465158;25.60420297;7.18256855;16300.11242;34.06539624;68787.85475;70;0.65265805;0;99.99999917;19.3;4.46642
Luxembourg;2006;Europe;FALSE;79.28780488;472637;24.79704354;6.70838261;15644.14672;34.14308243;78878.45775;72.51;0.582694649;0;100.0000008;19.8;4.56687
Luxembourg;2007;Europe;FALSE;79.38292683;479993;23.14617017;6.23472404;16456.60412;34.22076863;85109.87945;78.92;0.61818874;0;100.0000016;20.2;4.40697
Luxembourg;2008;Europe;FALSE;80.53902439;488650;22.55192972;6.53840208;16352.3218;34.29845482;90970.7212;82.23;0.434663387;0;100.0000024;20.6;4.26694
Luxembourg;2009;Europe;FALSE;80.63658537;497783;20.97299341;7.33979321;15937.78778;34.37614102;86875.85377;87.31;0.420933763;0;100.0000008;21.1;4.29561
Luxembourg;2010;Europe;FALSE;80.63170732;506953;21.7574405;7.03158236;14425.96473;34.45382721;90361.78309;90.62;0.559773079;0;99.999997;21.5;4.19
Luxembourg;2011;Europe;FALSE;80.98780488;518347;21.02838372;6.11205053;16829.96254;34.45382721;94475.03023;90.02985856;0.460072835;0;100.0000015;21.9;4.06
Luxembourg;2012;Europe;FALSE;81.39268293;530946;20.13387346;5.58377266;15586.08423;34.45382721;96636.42664;91.94992374;0.428237495;0;99.98720119;22.4;4.08
Luxembourg;2013;Europe;FALSE;81.8;543360;18.68006408;5.52774715;14703.94353;34.45382721;100925.012;93.7765;0.441622697;0;99.96524385;22.8;3.84
Luxembourg;2014;Europe;FALSE;82.22926829;556319;17.34616222;5.43687868;14193.16843;34.45382721;105296.2846;94.67;0.452273518;0;99.94460424;23.3;4.07
Luxembourg;2015;Europe;FALSE;82.29268293;569604;16.02867977;5.28378248;13914.67845;34.45382721;107859.686;96.37671417;0.499754077;0;99.92517066;23.7;4.02
Malaysia;2000;Asia;FALSE;72.594;23194252;5.361673228;2.51463366;2648.127801;59.9341044;12898.50332;21.38473116;1.634675548;1.605168748;96.87855801;6.7;0.44998
Malaysia;2001;Asia;FALSE;72.782;23709115;5.460347212;2.6753974;2747.059918;59.70774616;12969.48229;26.6959725;2.084922812;1.484796873;96.93866167;7.1;0.41799
Malaysia;2002;Asia;FALSE;72.976;24208391;5.633584028;2.66876554;2758.348424;59.48138792;13595.39868;32.33820434;2.219131397;1.367790201;96.94078728;7.6;0.41248
Malaysia;2003;Asia;FALSE;73.17;24698821;5.850077034;2.92417097;2820.55094;59.25502968;14375.00006;34.97115234;2.614806731;1.254069781;96.944792;8;0.40926
Malaysia;2004;Asia;FALSE;73.364;25190647;6.282887624;2.86016941;2914.673538;59.02867144;15454.4359;42.25226563;2.263061968;1.14358717;96.9506303;8.5;0.40988
Malaysia;2005;Asia;FALSE;73.555;25690615;6.51677658;2.78692698;2984.361616;58.80231319;16462.22094;48.62917025;2.173929041;1.036380441;96.95799742;9;0.37979
Malaysia;2006;Asia;FALSE;73.744;26201954;6.64454285;3.10897732;2873.734241;58.57595495;17568.26094;51.63798899;2.007597401;0.93232095;96.96703942;9.5;0.34408
Malaysia;2007;Asia;FALSE;73.931;26720367;7.108435391;3.07041144;3065.572896;58.34959671;18807.43054;55.7;1.958502533;0.831373621;96.97763213;10;0.34341
Malaysia;2008;Asia;FALSE;74.118;27236003;7.450065403;3.00692534;3272.896663;58.12323847;19713.87676;55.8;1.824843765;0.733479887;96.98974155;10.5;0.3785
Malaysia;2009;Asia;FALSE;74.305;27735038;6.559572504;3.2610569;3286.091575;57.89688023;19188.36498;55.9;1.871486944;0.63862707;97.00307699;11;0.37267
Malaysia;2010;Asia;FALSE;74.493;28208028;7.097979384;3.16474295;3942.089425;57.67052199;20511.00574;56.3;1.490210106;0.54671473;97.01774688;11.5;0.38
Malaysia;2011;Asia;FALSE;74.683;28650962;7.07620238;3.31451941;4145.521977;57.98497641;21704.74427;61;1.552853134;0.374551377;97.02388737;12.1;0.39
Malaysia;2012;Asia;FALSE;74.877;29068189;7.080248362;3.45786357;4102.619661;58.29943083;22985.80166;65.8;1.413330707;0.311867654;97.02948545;12.7;0.41
Malaysia;2013;Asia;FALSE;75.072;29468923;7.589690457;3.51275206;4338.557177;58.61388525;23477.99117;57.05751226;1.499295799;0.304499793;97.0360237;13.4;0.4
Malaysia;2014;Asia;FALSE;75.268;29866606;7.923564998;3.71036983;4520.355223;58.92833967;24607.66873;63.66542588;1.434733015;0.297221982;97.04368392;14;0.4
Malaysia;2015;Asia;FALSE;75.461;30270965;7.814088295;3.81819606;4651.951414;59.2427941;24801.88843;71.06406781;1.503898666;0.290067877;97.05220256;14.7;0.4
Malta;2000;Europe;FALSE;78.34878049;390087;5.46032039;6.57308626;4197.864688;1.09375;18355.49679;13.11370871;0.625517349;0;100.0000034;24.3;2.88013
Malta;2001;Europe;FALSE;78.84390244;393028;6.335426484;6.99985981;4311.858637;1.09375;18510.59845;17.87784832;0.666917449;0;100.0000024;24.7;2.77246
Malta;2002;Europe;FALSE;78.73902439;395969;5.859044353;7.70661688;4292.315051;1.09375;19599.94143;28.92;0.635846067;0;99.99999713;25.2;2.66618
Malta;2003;Europe;FALSE;78.54634146;398582;6.548213153;7.89556122;4500.3523;1.09375;20929.39549;31.64;0.630122909;0;99.99999905;25.6;1.87546
Malta;2004;Europe;FALSE;79.25365854;401268;6.479459874;8.04820728;4872.272205;1.09375;21545.42519;34.62;0.670530017;0;100.0000009;26.1;1.90131
Malta;2005;Europe;FALSE;79.3;403834;6.512577233;8.66396618;4797.292583;1.09375;22306.62287;41.24;0.821184952;0;100.0000033;26.5;1.74813
Malta;2006;Europe;FALSE;79.43902439;405308;6.538237823;8.80992031;4912.90976;1.09375;23320.95984;40.41;0.655095803;0;100.0000005;27;2.19888
Malta;2007;Europe;FALSE;79.79268293;406724;6.687581821;8.16883469;4897.510042;1.09375;25059.13771;46.9;0.617690722;0;99.99999719;27.4;2.77303
Malta;2008;Europe;FALSE;79.63658537;409379;6.644209959;7.8633585;4873.083467;1.09375;26523.53269;50.08;0.616369199;0;100.0000014;27.9;2.77167
Malta;2009;Europe;FALSE;80.24146341;412477;6.085187757;7.9238286;4836.593963;1.09375;26649.60413;58.86;0.679751022;0;99.99999907;28.3;2.77145
Malta;2010;Europe;FALSE;81.39756098;414508;6.248371356;7.95211124;4434.186633;1.09375;28722.70219;63;0.650590926;0;99.99999678;28.7;2.78
Malta;2011;Europe;FALSE;80.74634146;416268;6.173907034;8.4481411;4767.097378;1.09375;28973.27086;68.01982379;0.580640239;0;100;29.1;2.77
Malta;2012;Europe;FALSE;80.74634146;420028;6.475758827;8.37802982;4867.0568;1.09375;30243.84131;68.19987429;0.527587899;0;100.0000009;29.5;2.77
Malta;2013;Europe;FALSE;81.74634146;425967;5.563811012;8.49665737;5002.047483;1.09375;32295.84734;68.9138;0.509947595;0;100.0000027;29.9;2.76
Malta;2014;Europe;FALSE;82.04634146;434558;5.430805313;9.08505249;4915.873765;1.09375;34344.02179;73.17;0.48676155;0;100.0000013;30.3;2.76
Malta;2015;Europe;FALSE;81.89756098;445053;3.729892769;8.89759541;4924.544019;1.09375;37455.20487;75.96001898;0.467203717;0;100;30.6;2.76
Mauritius;2000;Africa;FALSE;71.66341463;1186873;2.047396815;2.89581966;1226.955237;20.65517241;9017.168812;7.281535115;0.200718816;0.086215642;99.27977595;6.6;2.21049
Mauritius;2001;Africa;FALSE;71.76585366;1196287;2.148313908;2.96084642;1363.24611;20.48078818;9453.988506;8.780904019;0.194580389;0.090131949;99.32417949;6.8;2.14961
Mauritius;2002;Africa;FALSE;71.96585366;1204621;2.16665648;3.23190355;1453.664547;20.30640394;9688.88741;10.25262467;0.196270034;0.094075454;99.36869528;7.1;1.91991
Mauritius;2003;Africa;FALSE;72.11707317;1213370;2.266415026;3.22486687;1473.492493;20.1320197;10390.0858;12.1871062;0.187102774;0.098045736;99.4133417;7.4;2.00139
Mauritius;2004;Africa;FALSE;72.26585366;1221003;2.268626679;3.36119127;1561.765991;19.95763547;11061.38351;13.68908859;0.16621685;0.0810608;99.4581087;7.6;1.98666
Mauritius;2005;Africa;FALSE;72.43219512;1228254;2.409925014;3.56529307;1614.246648;19.78325123;11542.4898;15.17222875;0.167769654;0.08640073;99.5030092;7.9;1.9623
Mauritius;2006;Africa;FALSE;72.43219512;1233996;2.674238776;3.65428853;1683.690833;19.608867;12419.51631;16.7;0.160651037;0.091762123;99.54802929;8.2;1.81425
Mauritius;2007;Africa;FALSE;72.57073171;1239630;2.742753963;3.57065129;1743.117482;19.43448276;13424.35596;20.22;0.142725039;0.0971419;99.59317929;8.5;1.7924
Mauritius;2008;Africa;FALSE;72.57073171;1244121;2.789117802;3.99199653;1816.671103;19.26009852;14366.81209;21.81;0.155952071;0.102543328;99.63844997;8.8;1.56418
Mauritius;2009;Africa;FALSE;72.88243902;1247429;2.741639064;4.2265029;1881.649775;19.08571429;14898.60643;22.51;0.167777184;0.107962955;99.68384945;9.1;1.9757
Mauritius;2010;Africa;FALSE;72.96731707;1250400;2.927063408;4.57982111;1907.12257;18.91133005;15700.24306;28.33;0.148690555;0.113402472;99.72937337;9.5;1.8
Mauritius;2011;Africa;FALSE;73.26682927;1252404;2.906410475;4.3078289;1995.361484;18.90246305;16653.2438;34.95;0.152035252;0.118861861;99.77502176;9.8;1.95
Mauritius;2012;Africa;FALSE;73.86341463;1255882;2.970024269;4.27675056;2025.704166;18.89359606;16963.51124;35.42;0.142794401;0.124343256;99.8207931;10.1;1.84
Mauritius;2013;Africa;FALSE;74.01707317;1258653;3.034990528;4.68303633;2075.035712;18.88472906;17866.30682;40.11682514;0.191274366;0.129840298;99.8666919;10.4;1.85
Mauritius;2014;Africa;FALSE;74.19439024;1260934;3.132598572;5.49399614;2148.328411;18.87586207;18488.04679;44.80327537;0.154210303;0.130085497;99.86658686;10.8;1.68
Mauritius;2015;Africa;FALSE;74.35317073;1262605;3.136372847;5.6999588;2182.509156;18.86699507;19229.83549;50.13931848;0.146135699;0.130330695;99.86648182;11.1;1.41
Mexico;2000;North America;FALSE;74.34;98899845;3.83397972;4.44912481;1689.186018;35.17649631;11089.48999;5.081384153;0.44604782;9.508084306;89.9520067;19.1;3.76052
Mexico;2001;North America;FALSE;74.658;100298152;3.777038684;4.8203578;1800.467938;35.10252116;11136.02191;7.038023117;0.442657004;8.973157491;90.59062785;19.7;3.73697
Mexico;2002;North America;FALSE;74.922;101684764;3.79604559;5.0716424;1834.151441;35.028546;11187.47696;11.9;0.421606002;8.446025292;91.22439328;20.2;3.68658
Mexico;2003;North America;FALSE;75.118;103081020;3.925940997;5.81486464;1843.963566;34.95457085;11488.29563;12.9;0.405916547;7.926587122;91.85330186;20.8;3.77049
Mexico;2004;North America;FALSE;75.243;104514934;3.962113262;5.9539032;2001.018228;34.88059569;12090.99121;14.1;0.364898723;7.414562202;92.47751433;21.4;3.79616
Mexico;2005;North America;FALSE;75.3;106005199;4.077064206;5.83612156;1927.073886;34.80662054;12657.63767;17.21;0.355958931;6.910224385;93.09668937;22;3.88976
Mexico;2006;North America;FALSE;75.296;107560155;4.167900165;5.65525532;1996.392649;34.73264539;13812.9014;19.52;0.311171936;6.413280454;93.71099729;22.6;4.00745
Mexico;2007;North America;FALSE;75.255;109170503;4.187211587;5.76644516;2020.952833;34.65867023;14297.22139;20.81;0.401163918;5.923779375;94.32032157;23.1;3.76022
Mexico;2008;North America;FALSE;75.194;110815272;4.146991471;5.69886971;2047.531099;34.58469508;14924.82161;21.71;0.390513227;5.441312933;94.90809059;23.7;3.67576
Mexico;2009;North America;FALSE;75.128;112463886;3.986790881;6.12978458;2046.69443;34.51071993;14547.64458;26.34;0.501556275;4.966066408;95.36710258;24.3;3.83112
Mexico;2010;North America;FALSE;75.065;114092961;4.056954882;5.73688889;1995.298295;34.43674477;15255.01905;31.05;0.452734493;4.497791888;95.82133427;24.9;3.53
Mexico;2011;North America;FALSE;75.011;115695468;4.134993377;5.51883602;2018.827437;34.37373904;16520.25922;37.17629541;0.465777803;4.035972895;96.27120298;25.5;3.53
Mexico;2012;North America;FALSE;74.966;117274156;4.147972825;5.66522121;2216.906197;34.3107333;17162.92737;39.75;0.475987281;3.58092129;96.71644433;26;3.41
Mexico;2013;North America;FALSE;74.93;118827158;4.003630132;5.80923605;2253.514406;34.24772757;17373.89746;43.46;0.507919455;3.132406947;97.15725463;26.6;3.28
Mexico;2014;North America;FALSE;74.908;120355137;3.840633659;5.55341005;2144.08898;34.18472183;18056.78981;44.39;0.513829957;2.69042959;97.5936259;27.2;3.38
Mexico;2015;North America;FALSE;74.904;121858251;3.870316544;5.72277403;2157.323788;34.12171609;18301.50047;57.43104299;0.466676122;2.255108509;98.02544354;27.8;3.59
Moldova;2000;Europe;FALSE;67.006;2923783;2.294971959;5.92687225;2169.138164;10.47445255;3080.231768;1.282846417;0.387282499;0;83.12126108;14.8;0.46957
Moldova;2001;Europe;FALSE;67.185;2917252;2.406374218;6.23449707;2039.13902;10.56599757;3349.236595;1.487812952;0.402592317;0.009301833;83.41940115;15;0.61977
Moldova;2002;Europe;FALSE;67.362;2910504;2.466926631;7.40437651;2246.292058;10.65754258;3675.248805;3.787242799;0.419846587;0.018737;83.72166774;15.3;0.81717
Moldova;2003;Europe;FALSE;67.521;2902320;2.677168603;7.02227592;2330.867781;10.75235777;4006.402742;7.407544584;0.416381264;0.0283055;84.02806682;15.5;1.00132
Moldova;2004;Europe;FALSE;67.665;2895147;2.687255676;8.97114944;2616.527468;10.8406326;4429.330258;10.62939084;0.360979037;0.038006666;84.33879642;15.8;1.27439
Moldova;2005;Europe;FALSE;67.82;2888111;2.832301219;9.55814838;2440.981408;10.92885375;4922.807008;14.63027046;0.400235112;0.047687503;84.68893294;16.1;1.44781
Moldova;2006;Europe;FALSE;68.022;2880095;2.770741944;10.54445267;2549.071002;11.02037093;5333.092185;19.62064771;0.482634466;0.057256002;85.07571151;16.3;1.67837
Moldova;2007;Europe;FALSE;68.302;2873429;2.832852436;11.02066803;2696.438833;11.11188811;5654.624712;20.45;0.516193542;0.066834831;85.46295645;16.6;1.9169
Moldova;2008;Europe;FALSE;68.671;2867964;2.841737072;10.94920063;2485.184078;11.20340529;6224.434917;23.39;0.608535617;0.076423998;85.85066363;16.9;1.95569
Moldova;2009;Europe;FALSE;69.119;2864346;2.667275485;13.6766243;2524.787619;11.29492247;5895.908685;27.5;0.457886649;0.086023503;86.23883684;17.2;1.60413
Moldova;2010;Europe;FALSE;69.616;2861487;2.900589865;10.13112831;2166.98681;11.40030441;6396.790409;32.3;0.262879175;0.095633329;86.62746665;17.5;1.65
Moldova;2011;Europe;FALSE;70.119;2859833;2.916254254;9.09670353;2144.689107;11.47275495;6913.602264;38;0.2729496;0.105253503;87.01656786;17.9;1.83
Moldova;2012;Europe;FALSE;70.581;2859458;2.846693444;9.13962078;1830.176797;11.54169203;7363.16231;43.37;0.274079917;0.114884004;87.40613134;18.3;1.95
Moldova;2013;Europe;FALSE;70.968;2858692;2.51163813;8.68300343;1885.322323;11.60705596;8381.671813;60;0.281261546;0.124524829;87.79615744;18.7;1.78
Moldova;2014;Europe;FALSE;71.267;2856950;2.698682174;8.63275719;1683.986942;11.67944039;8827.054129;67;0.289852609;0.134176007;88.18665603;19.2;1.62
Moldova;2015;Europe;FALSE;71.478;2834530;2.829393394;8.55763531;1725.616479;11.75182482;9254.848633;69.00000447;0.297625495;0.134190001;88.5760319;19.6;1.52
Mongolia;2000;Asia;FALSE;62.869;2397417;3.754040286;4.87262106;1042.408388;9.217747761;3725.014427;1.255652004;2.022480608;17.77136779;62.03261754;9.8;0.67297
Mongolia;2001;Asia;FALSE;63.319;2419594;3.707233528;4.3172245;1053.633974;9.212577928;3885.462147;1.653238239;1.781658408;17.03672918;63.52002727;10.1;0.54867
Mongolia;2002;Asia;FALSE;63.777;2443261;3.92917514;4.43462992;1071.254103;9.207406751;4092.749696;2.039572603;1.795567211;16.3194606;64.99410515;10.5;0.52894
Mongolia;2003;Asia;FALSE;64.23;2468765;3.771116497;3.51071095;1096.894683;9.159341159;4419.728917;3.895;1.509694317;15.6197797;66.45376001;10.9;0.5488
Mongolia;2004;Asia;FALSE;64.671;2496394;3.829523873;3.57047367;1139.436115;9.155620805;4965.027242;5.609;1.382730063;14.93787836;67.89793174;11.3;0.53789
Mongolia;2005;Asia;FALSE;65.103;2526429;4.377720656;3.75525045;1196.125291;9.150473846;5426.869201;7.897;1.017285885;14.27532254;69.32348476;11.8;0.38088
Mongolia;2006;Asia;FALSE;65.538;2558854;4.853735335;3.74971414;1251.96473;9.12762336;5996.027939;9.347;0.961656696;13.63045368;70.73221214;12.4;0.4111
Mongolia;2007;Asia;FALSE;65.985;2593819;5.019625678;4.07522488;1298.628214;9.122486789;6697.63382;9;1.053272166;13.00374101;72.12268312;12.9;0.94313
Mongolia;2008;Asia;FALSE;66.447;2631899;4.928000758;4.55692911;1332.783822;9.117315129;7326.082449;9.8;0.823306745;12.39494138;73.49456647;13.5;1.05456
Mongolia;2009;Asia;FALSE;66.916;2673794;5.101365454;4.45979881;1423.686851;9.112178302;7165.444305;10;0.629698225;11.80574044;74.84459678;14.2;1.10566
Mongolia;2010;Asia;FALSE;67.38;2719902;5.261219125;3.73945618;1377.817438;9.108051793;7582.377775;10.2;0.762997246;11.23387774;76.17556961;14.9;1.61
Mongolia;2011;Asia;FALSE;67.818;2770357;5.677968414;3.58612156;1488.656577;9.107573137;8912.873391;12.49999111;0.837270237;10.85756538;77.2156927;15.6;1.96
Mongolia;2012;Asia;FALSE;68.217;2824698;6.067905096;3.85493326;1495.836096;9.10685778;10227.53027;16.4;0.924305618;10.5857921;78.10477003;16.3;2.29
Mongolia;2013;Asia;FALSE;68.566;2881783;6.377995554;4.06616068;1588.134378;9.106135944;10549.89206;17.69998424;0.82231149;10.31492821;79.00078325;17.1;2.33
Mongolia;2014;Asia;FALSE;68.863;2940111;6.163032906;4.1765728;1893.96634;9.105421354;11056.29853;19.94244743;0.859725258;10.04526185;79.90325263;17.9;2.12
Mongolia;2015;Asia;FALSE;69.111;2998433;5.769680109;4.23834085;2006.386834;9.104691498;10648.27398;22.50000413;0.865841302;9.776212471;80.81301209;18.8;2.13
Montenegro;2000;Europe;FALSE;73.18207317;604950;2.512604347;5.169;6099.496;55.04;6001.791312;19.6345;4.5098;0.217;94.811;16.9;7.43098
Montenegro;2001;Europe;FALSE;73.1875122;607389;2.749473566;5.211;6203.311;55.269;6770.287919;20.861;4.467;0.206;95.18;17.4;6.419
Montenegro;2002;Europe;FALSE;73.23726829;609828;2.902457711;5.777;6274.026;55.354;7100.324632;21.329;3.906;0.194;95.185;18;5.499
Montenegro;2003;Europe;FALSE;73.31853659;612267;3.08688854;5.81;6011.159;55.448;7340.860996;24.298;3.47;0.194;95.185;18.5;5.113
Montenegro;2004;Europe;FALSE;73.42926829;613353;3.325980246;5.929;6020.725;55.5;7842.302151;25.3500686;3.427;0.185;95.185;19.1;5.112
Montenegro;2005;Europe;FALSE;73.98292683;614261;3.255944948;6.17;6255.169;55.501;8313.652234;27.1;2.694363326;0.178;95.185;19.6;5.111
Montenegro;2006;Europe;FALSE;73.83902439;615025;3.544571467;6.406;6314.905228;55.50929368;10458.7261;28.9;2.290712107;0.162398265;95.18596996;20.1;5.10926
